EmpID,FirstName,LastName,StartDate,ExitDate,Supervisor,ADEmail,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DOB,GenderCode,Performance Score,Current Employee Rating
1977,Paxton,Clarke,26-Dec-22,4-Jul-23,Ashley Williams,paxton.clarke@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,22-09-1952,Female,Fully Meets,3
1978,Lillian,Hines,5-Oct-21,2-Jul-23,James Foster,lillian.hines@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,22-12-1976,Female,Fully Meets,3
1979,Liam,Snow,25-Sep-22,27-Mar-23,Christopher Sanford,liam.snow@bilearner.com,Active,Part-Time,Zone B,Temporary,25-03-1972,Female,Fully Meets,3
1980,Arianna,Horton,10-Nov-21,,Heather Ramirez,arianna.horton@bilearner.com,Active,Part-Time,Zone C,Full-Time,16-06-1990,Female,Fully Meets,3
1981,Ayanna,Short,8-Apr-21,16-Jul-23,Amanda Mills,ayanna.short@bilearner.com,Active,Contract,Zone A,Temporary,14-11-1993,Male,Fully Meets,3
1982,Steve,Charles,14-Nov-18,,Jordan Cox,steve.charles@bilearner.com,Active,Full-Time,Zone C,Temporary,24-05-1980,Female,Fully Meets,3
1983,Ricardo,Bruce,14-Mar-20,22-Oct-22,Daniel Huff,ricardo.bruce@bilearner.com,Active,Part-Time,Zone C,Full-Time,26-11-1956,Female,Fully Meets,3
1984,Laura,Gutierrez,24-Jun-20,,Samantha Bryant,laura.gutierrez@bilearner.com,Active,Full-Time,Zone B,Temporary,11/2/1948,Female,Fully Meets,3
1985,Braxton,Rojas,19-Mar-23,4-Apr-23,Hunter Cervantes,braxton.rojas@bilearner.com,Active,Contract,Zone B,Temporary,9/11/1963,Female,Fully Meets,3
1986,Sage,Mercer,15-Aug-22,,Samantha Wyatt,sage.mercer@bilearner.com,Active,Contract,Zone C,Full-Time,18-02-1949,Female,Fully Meets,3
1987,Chase,Horn,9-Nov-18,,Richard Davis II,chase.horn@bilearner.com,Active,Full-Time,Zone C,Part-Time,27-05-1967,Female,Fully Meets,3
1988,Juliana,Dyer,23-Nov-18,19-Aug-19,Lisa Jones,juliana.dyer@bilearner.com,Active,Contract,Zone A,Temporary,26-10-1989,Female,Fully Meets,3
1989,Alec,Stephens,25-Feb-20,,Jessica Garcia,alec.stephens@bilearner.com,Active,Full-Time,Zone A,Temporary,14-06-2000,Female,Fully Meets,3
1990,Adriana,Weber,16-May-20,18-May-22,Jacqueline Jackson,adriana.weber@bilearner.com,Active,Full-Time,Zone C,Temporary,18-09-1947,Female,Fully Meets,3
1991,Lola,Hensley,18-Jun-19,5-Jul-23,Kimberly Fox,lola.hensley@bilearner.com,Active,Contract,Zone B,Temporary,1/1/1949,Female,Fully Meets,3
1992,Shamar,Delgado,20-May-19,30-Mar-21,Melissa Welch,shamar.delgado@bilearner.com,Active,Contract,Zone A,Part-Time,25-02-1950,Female,Fully Meets,3
1993,Emmanuel,Huang,16-Oct-20,12-Feb-21,James Ferguson,emmanuel.huang@bilearner.com,Active,Full-Time,Zone A,Full-Time,21-07-1972,Female,Fully Meets,3
1994,Brenna,Decker,1-Jul-22,3-Nov-22,Michael Pope,brenna.decker@bilearner.com,Active,Full-Time,Zone A,Full-Time,29-12-1988,Female,Fully Meets,3
1995,Averie,Wolfe,17-Dec-22,,Brandon Jones,averie.wolfe@bilearner.com,Active,Contract,Zone A,Full-Time,6/8/1978,Female,Fully Meets,3
1996,Gaige,Marsh,24-Oct-21,21-Nov-21,Carrie Davidson,gaige.marsh@bilearner.com,Active,Part-Time,Zone A,Temporary,10/7/1992,Female,Fully Meets,3
1997,Karli,Ross,28-Feb-19,11-Oct-19,Ricky Stephens,karli.ross@bilearner.com,Active,Part-Time,Zone B,Full-Time,9/6/1990,Female,Fully Meets,3
1998,Amiyah,Beasley,24-Mar-22,,Kathleen Gonzalez,amiyah.beasley@bilearner.com,Active,Full-Time,Zone C,Part-Time,21-02-1999,Female,Fully Meets,3
1999,Kayla,Gibbs,17-Oct-21,12-Nov-22,Leslie Hernandez,kayla.gibbs@bilearner.com,Active,Contract,Zone A,Temporary,22-06-1943,Female,Fully Meets,3
2000,Jocelyn,Jackson,13-May-22,12-Sep-22,Judith Ryan,jocelyn.jackson@bilearner.com,Active,Full-Time,Zone A,Part-Time,7/7/1963,Female,Fully Meets,3
2001,Gilbert,Newman,9-Oct-19,6-Jan-23,Kimberly Meyer,gilbert.newman@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,17-08-1977,Female,Fully Meets,3
2002,Roberto,Rosales,12-Oct-18,21-Jul-23,Amanda Garcia,roberto.rosales@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,25-05-1990,Female,Fully Meets,3
2003,Justice,Rhodes,13-Apr-20,28-Nov-22,Kathleen Hayes,justice.rhodes@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,1/7/1985,Female,Fully Meets,3
2004,Adyson,Esparza,25-Apr-21,,Michael Austin,adyson.esparza@bilearner.com,Active,Contract,Zone B,Full-Time,5/4/2001,Female,Fully Meets,3
2005,Laci,Baird,21-Dec-18,16-Nov-22,Glenn Rollins,laci.baird@bilearner.com,Active,Part-Time,Zone B,Part-Time,9/3/1947,Female,Fully Meets,3
2006,Samson,Meza,19-Sep-21,,Renee Valentine,samson.meza@bilearner.com,Active,Contract,Zone C,Temporary,23-10-1973,Male,Fully Meets,3
2007,Deacon,Bass,15-Dec-20,,Elizabeth Stewart,deacon.bass@bilearner.com,Active,Full-Time,Zone C,Temporary,5/5/1979,Female,Fully Meets,3
2008,Kaila,Johnston,15-Jul-19,13-Jan-20,Michelle Taylor,kaila.johnston@bilearner.com,Active,Part-Time,Zone A,Temporary,3/9/1941,Female,Fully Meets,3
2009,Cayden,Maynard,17-Nov-21,,Alexander Parker,cayden.maynard@bilearner.com,Active,Contract,Zone C,Temporary,1/10/1997,Female,Fully Meets,3
2010,Araceli,Mcguire,4-Feb-23,24-Jun-23,Eric Vincent,araceli.mcguire@bilearner.com,Active,Part-Time,Zone B,Part-Time,7/3/1949,Female,Fully Meets,3
2011,Naomi,Hardin,3-Jul-22,12-Jul-22,Nichole Jordan,naomi.hardin@bilearner.com,Active,Contract,Zone B,Temporary,6/8/1994,Female,Fully Meets,3
2012,Darnell,Eaton,24-Jan-20,14-Sep-22,Jason Kennedy,darnell.eaton@bilearner.com,Active,Contract,Zone B,Full-Time,6/6/1984,Female,Fully Meets,3
2013,Zariah,Ritter,7-Jul-19,27-Mar-21,Crystal Johnson,zariah.ritter@bilearner.com,Active,Contract,Zone A,Temporary,8/4/1952,Female,Fully Meets,3
2014,Malaki,Richards,13-Mar-22,,Corey Roberts,malaki.richards@bilearner.com,Active,Part-Time,Zone B,Temporary,11/11/1984,Female,Fully Meets,3
2015,Markus,Robles,2-Jun-23,,Nicholas Torres,markus.robles@bilearner.com,Active,Part-Time,Zone B,Part-Time,5/3/1992,Female,Fully Meets,3
2016,Angela,Kaufman,8-Apr-21,,Amy Durham,angela.kaufman@bilearner.com,Active,Contract,Zone C,Full-Time,1/10/1958,Female,Fully Meets,3
2017,Shaniya,Wolfe,2-Dec-19,,Miguel Brown,shaniya.wolfe@bilearner.com,Active,Full-Time,Zone B,Part-Time,17-04-1971,Female,Fully Meets,3
2018,Anya,Morton,9-Mar-22,18-May-23,Kimberly Roth,anya.morton@bilearner.com,Active,Contract,Zone C,Temporary,27-01-1986,Female,Fully Meets,3
2019,Emery,Peck,26-Mar-22,,Danielle Little,emery.peck@bilearner.com,Active,Full-Time,Zone C,Temporary,8/1/1977,Female,Fully Meets,3
2020,Angelique,Mathis,8-May-21,5-Aug-22,Allison Fox,angelique.mathis@bilearner.com,Active,Part-Time,Zone A,Full-Time,14-02-1946,Female,Fully Meets,3
2021,Marlee,Woods,29-Nov-22,,Christine Salas,marlee.woods@bilearner.com,Active,Part-Time,Zone A,Temporary,11/12/1955,Female,Fully Meets,3
2022,Jocelyn,Valentine,24-May-19,,Stephanie Bridges,jocelyn.valentine@bilearner.com,Active,Contract,Zone B,Part-Time,30-08-1941,Female,Fully Meets,3
2023,Sophie,Moran,29-Jan-22,23-Apr-22,Sara Chapman,sophie.moran@bilearner.com,Active,Part-Time,Zone C,Part-Time,4/8/1962,Female,Fully Meets,3
2024,Yair,Snyder,6-Jul-21,14-Mar-22,Troy Price,yair.snyder@bilearner.com,Active,Full-Time,Zone C,Full-Time,25-03-1991,Female,Fully Meets,3
2025,Shamar,Herman,29-Jan-21,12-Feb-23,Jason Johnson,shamar.herman@bilearner.com,Active,Part-Time,Zone C,Temporary,11/4/1975,Female,Fully Meets,3
2026,Ishaan,Schaefer,13-May-23,10-Jun-23,James White,ishaan.schaefer@bilearner.com,Active,Contract,Zone A,Full-Time,26-02-1970,Female,Fully Meets,3
2027,Liam,Figueroa,22-May-19,,Michael Ortiz,liam.figueroa@bilearner.com,Active,Part-Time,Zone A,Full-Time,4/8/1974,Female,Fully Meets,3
2028,Linda,Combs,30-Sep-21,14-Nov-21,Paul Wilcox,linda.combs@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,2/5/1981,Female,Fully Meets,3
2029,Marilyn,Moss,9-Sep-19,,Alyssa Garrett,marilyn.moss@bilearner.com,Active,Contract,Zone C,Full-Time,23-10-1943,Female,Fully Meets,3
2030,Yuliana,Nelson,26-Apr-19,13-May-19,Nicole Rodriguez,yuliana.nelson@bilearner.com,Active,Full-Time,Zone B,Full-Time,13-08-1982,Female,Fully Meets,3
2031,August,Wiley,19-Feb-22,5-Apr-23,Mary Clark,august.wiley@bilearner.com,Active,Full-Time,Zone C,Full-Time,16-06-1977,Male,Fully Meets,3
2032,Lindsay,Pennington,16-Apr-22,25-Dec-22,Daniel Stafford,lindsay.pennington@bilearner.com,Active,Contract,Zone C,Part-Time,5/11/1996,Male,Fully Meets,3
2033,Nico,Villarreal,12-May-22,,Christopher White,nico.villarreal@bilearner.com,Active,Full-Time,Zone A,Full-Time,28-01-1991,Female,Fully Meets,3
2034,Jaliyah,Conway,26-Aug-21,3-Aug-23,Randall Hill,jaliyah.conway@bilearner.com,Active,Full-Time,Zone C,Part-Time,19-01-1947,Female,Fully Meets,3
2035,Raymond,Gillespie,6-Jun-20,23-Nov-21,Alicia Horton,raymond.gillespie@bilearner.com,Active,Full-Time,Zone C,Full-Time,14-03-2001,Female,Fully Meets,3
2036,Joey,Montes,26-Jun-22,,Melinda Brown,joey.montes@bilearner.com,Active,Contract,Zone A,Part-Time,18-02-1942,Female,Fully Meets,3
2037,Ian,Hester,9-Jan-21,14-May-22,Keith Morrison,ian.hester@bilearner.com,Active,Contract,Zone C,Full-Time,27-08-1945,Female,Fully Meets,3
2038,Weston,Rios,2-Sep-18,,Pamela Calderon,weston.rios@bilearner.com,Active,Part-Time,Zone A,Temporary,4/5/2001,Female,Fully Meets,3
2039,Carson,Pennington,22-Apr-22,,Andrea Riley,carson.pennington@bilearner.com,Active,Full-Time,Zone B,Full-Time,4/10/1957,Female,Fully Meets,3
2040,Brynlee,Crawford,5-Dec-21,26-Jun-23,Eric Walton,brynlee.crawford@bilearner.com,Future Start,Contract,Zone B,Temporary,4/12/1949,Female,Fully Meets,3
2041,Sanai,Rose,13-Sep-22,,Tina Jenkins,sanai.rose@bilearner.com,Active,Part-Time,Zone C,Part-Time,18-04-1997,Female,Fully Meets,3
2042,Luna,Arroyo,24-Nov-19,,Logan Middleton,luna.arroyo@bilearner.com,Active,Part-Time,Zone C,Part-Time,29-02-1992,Female,Fully Meets,3
2043,Lorelai,Hale,19-Mar-20,,Michelle Coleman,lorelai.hale@bilearner.com,Active,Contract,Zone C,Part-Time,21-09-1967,Female,Fully Meets,3
2044,Darrell,Horne,14-Sep-22,,Christina Baldwin,darrell.horne@bilearner.com,Active,Contract,Zone C,Full-Time,20-02-1992,Female,Fully Meets,3
2045,Itzel,Nunez,21-Sep-21,,Ricky Reyes,itzel.nunez@bilearner.com,Active,Part-Time,Zone A,Part-Time,19-11-1976,Female,Fully Meets,3
2046,Serena,Lutz,22-May-20,,Rachel Nicholson,serena.lutz@bilearner.com,Active,Part-Time,Zone C,Part-Time,26-10-1948,Female,Fully Meets,3
2047,Gwendolyn,Gray,13-Dec-22,,Jacob Smith,gwendolyn.gray@bilearner.com,Active,Contract,Zone A,Part-Time,23-08-1966,Female,Fully Meets,3
2048,Khalil,Lee,7-Feb-22,,Adam Bates,khalil.lee@bilearner.com,Active,Contract,Zone B,Part-Time,6/4/1995,Female,Fully Meets,3
2049,Corinne,Navarro,6-Oct-20,,Thomas Richard,corinne.navarro@bilearner.com,Active,Contract,Zone A,Full-Time,7/5/1942,Female,Fully Meets,3
2050,Meadow,Atkins,11-Jan-22,16-Dec-22,Lisa Smith,meadow.atkins@bilearner.com,Active,Full-Time,Zone C,Full-Time,3/2/1953,Female,Fully Meets,3
2051,Jaden,Charles,26-Feb-22,,Desiree Jennings,jaden.charles@bilearner.com,Active,Part-Time,Zone C,Temporary,13-04-1999,Female,Fully Meets,3
2052,Blaine,Contreras,10-Jun-20,13-Nov-22,Dr. Donald Henry,blaine.contreras@bilearner.com,Active,Part-Time,Zone B,Part-Time,12/5/1956,Female,Fully Meets,3
2053,Kolten,Kim,27-Sep-21,,Curtis Gonzales,kolten.kim@bilearner.com,Active,Part-Time,Zone B,Temporary,9/2/1989,Female,Fully Meets,3
2054,Erika,Mata,25-Oct-18,15-Oct-21,Shawn Acosta,erika.mata@bilearner.com,Active,Contract,Zone C,Temporary,30-12-1993,Female,Fully Meets,3
2055,Beau,Olsen,25-Nov-20,,Jamie Hernandez,beau.olsen@bilearner.com,Active,Contract,Zone A,Full-Time,19-07-1989,Female,Fully Meets,3
2056,Kelly,Ellis,17-Apr-20,26-Feb-22,Abigail Cooper,kelly.ellis@bilearner.com,Active,Contract,Zone A,Full-Time,25-07-1957,Female,Fully Meets,3
2057,Nikhil,Rivas,15-Apr-21,,Amanda Jones,nikhil.rivas@bilearner.com,Active,Contract,Zone C,Part-Time,14-12-1964,Male,Fully Meets,3
2058,Brady,Boyd,17-Apr-22,3-Jun-22,Stephanie Morales,brady.boyd@bilearner.com,Active,Full-Time,Zone A,Temporary,13-01-1984,Male,Fully Meets,3
2059,Alfred,Manning,29-Jul-23,6-Aug-23,Sally Owens,alfred.manning@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,27-07-1987,Female,Fully Meets,3
2060,Angelina,Russell,26-Jan-23,,David Perkins,angelina.russell@bilearner.com,Active,Part-Time,Zone C,Part-Time,18-09-1942,Female,Fully Meets,3
2061,King,Garrison,12-Dec-18,,Natasha Dennis,king.garrison@bilearner.com,Active,Full-Time,Zone A,Full-Time,6/8/1946,Female,Fully Meets,3
2062,Kale,Middleton,25-Oct-18,,Regina Roberts,kale.middleton@bilearner.com,Active,Contract,Zone C,Temporary,18-07-1950,Female,Fully Meets,3
2063,Kailyn,Montgomery,20-May-21,,Raymond Johnson,kailyn.montgomery@bilearner.com,Active,Contract,Zone B,Full-Time,26-03-1944,Female,Fully Meets,3
2064,Philip,Cobb,28-Aug-20,26-Dec-20,Nicholas Freeman,philip.cobb@bilearner.com,Active,Part-Time,Zone C,Full-Time,10/5/1964,Female,Fully Meets,3
2065,Bria,Spence,10-May-20,,Yesenia Sandoval,bria.spence@bilearner.com,Active,Contract,Zone C,Full-Time,29-02-1972,Female,Fully Meets,3
2066,Ellie,Holder,4-Aug-23,4-Aug-23,Lisa Bryant,ellie.holder@bilearner.com,Active,Contract,Zone A,Full-Time,25-05-1989,Female,Fully Meets,3
2067,Denzel,Clark,22-Apr-22,,Ariana Campbell MD,denzel.clark@bilearner.com,Active,Full-Time,Zone C,Part-Time,20-10-1949,Female,Fully Meets,3
2068,Sidney,Lewis,5-Jun-21,,William Mccall DDS,sidney.lewis@bilearner.com,Active,Contract,Zone C,Part-Time,7/9/1962,Female,Fully Meets,3
2069,Simon,Rivers,29-Jun-22,,William Wagner,simon.rivers@bilearner.com,Active,Full-Time,Zone C,Temporary,25-12-1991,Female,Fully Meets,3
2070,Branson,Schneider,2-Jul-22,,David Collins,branson.schneider@bilearner.com,Active,Contract,Zone A,Full-Time,20-02-1969,Female,Fully Meets,3
2071,Maren,Whitehead,4-Jan-23,,Jessica Matthews,maren.whitehead@bilearner.com,Active,Contract,Zone A,Full-Time,14-05-1977,Female,Fully Meets,3
2072,Gilbert,Hensley,8-Jul-23,,William Walters,gilbert.hensley@bilearner.com,Active,Contract,Zone A,Temporary,7/9/1980,Female,Fully Meets,3
2073,Armani,Barker,3-Mar-23,6-Aug-23,Daniel Lee,armani.barker@bilearner.com,Active,Part-Time,Zone B,Full-Time,18-07-1956,Female,Fully Meets,3
2074,Tamia,Byrd,19-Aug-19,,Michelle Williams,tamia.byrd@bilearner.com,Active,Part-Time,Zone B,Full-Time,25-11-1967,Female,Fully Meets,3
2075,Oliver,Richardson,30-Oct-18,,Vicki Ortega,oliver.richardson@bilearner.com,Active,Contract,Zone A,Full-Time,13-10-1976,Female,Fully Meets,3
2076,Nathalia,Larson,7-Dec-21,2-Jan-23,David Simpson,nathalia.larson@bilearner.com,Active,Full-Time,Zone A,Full-Time,27-07-1943,Female,Fully Meets,3
2077,Laurel,Chan,18-Nov-20,13-Feb-21,Christina Serrano,laurel.chan@bilearner.com,Active,Full-Time,Zone A,Temporary,25-12-1943,Female,Fully Meets,3
2078,Alejandra,Barnes,26-Sep-18,15-Oct-19,Yolanda Sanders,alejandra.barnes@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,26-10-1986,Female,Fully Meets,3
2079,Emilio,Daniel,19-Jun-22,,Michael Potts,emilio.daniel@bilearner.com,Active,Part-Time,Zone B,Part-Time,12/6/1956,Female,Fully Meets,3
2080,Ellie,Robbins,15-Sep-22,14-Feb-23,Alexander Martin,ellie.robbins@bilearner.com,Active,Contract,Zone B,Temporary,3/11/1960,Female,Fully Meets,3
2081,Vicente,Hansen,9-May-20,,Kaylee Gross,vicente.hansen@bilearner.com,Active,Part-Time,Zone A,Temporary,8/6/1988,Female,Fully Meets,3
2082,Jordan,Kemp,17-Feb-21,,Antonio Hayes,jordan.kemp@bilearner.com,Active,Contract,Zone C,Temporary,8/1/1961,Male,Fully Meets,3
2083,Edith,Richard,12-Apr-20,,Barbara Mendez,edith.richard@bilearner.com,Active,Contract,Zone C,Temporary,16-05-1981,Female,Fully Meets,3
2084,Dustin,Snow,30-Mar-21,,Steven Phelps,dustin.snow@bilearner.com,Active,Contract,Zone B,Full-Time,6/2/1971,Female,Fully Meets,3
2085,Layton,Goodwin,5-May-19,11-Jan-22,Dana Parker,layton.goodwin@bilearner.com,Active,Contract,Zone C,Full-Time,12/7/1999,Female,Fully Meets,3
2086,Eliza,Munoz,31-May-21,12-Nov-21,Steven Short,eliza.munoz@bilearner.com,Active,Contract,Zone A,Part-Time,14-11-1978,Female,Fully Meets,3
2087,Arianna,Durham,21-Nov-19,24-Jun-20,Drew Hawkins,arianna.durham@bilearner.com,Active,Part-Time,Zone A,Full-Time,19-12-1959,Female,Fully Meets,3
2088,Lia,Orr,19-Jul-19,,Wendy Adams,lia.orr@bilearner.com,Active,Contract,Zone B,Full-Time,27-05-1960,Female,Fully Meets,3
2089,Ethan,Rhodes,29-Dec-18,4-Jul-20,Zachary Hanson,ethan.rhodes@bilearner.com,Active,Contract,Zone C,Part-Time,4/6/1966,Female,Fully Meets,3
2090,Alexis,Nielsen,12-Jan-23,,Michelle Dickerson,alexis.nielsen@bilearner.com,Active,Part-Time,Zone B,Full-Time,30-10-1942,Female,Fully Meets,3
2091,Adalyn,Bass,25-Nov-22,,Christopher Wallace,adalyn.bass@bilearner.com,Active,Contract,Zone C,Part-Time,14-03-1999,Female,Fully Meets,3
2092,Hadley,Benson,13-Nov-19,,Sean Jones,hadley.benson@bilearner.com,Active,Part-Time,Zone C,Full-Time,9/9/1987,Female,Fully Meets,3
2093,Carlee,Lang,8-Sep-20,24-Aug-22,Harold Mccullough,carlee.lang@bilearner.com,Active,Contract,Zone A,Temporary,6/5/1948,Female,Fully Meets,3
2094,Eli,Flores,16-Jun-19,7-Sep-21,Andrew Norton,eli.flores@bilearner.com,Active,Part-Time,Zone C,Part-Time,12/1/1964,Female,Fully Meets,3
2095,Lyric,Solomon,14-Jul-23,16-Jul-23,Allen Mckinney,lyric.solomon@bilearner.com,Active,Full-Time,Zone A,Full-Time,19-10-1997,Female,Fully Meets,3
2096,Jerome,Howard,18-Jul-23,,Stephen Knight,jerome.howard@bilearner.com,Active,Contract,Zone C,Full-Time,17-07-1985,Female,Fully Meets,3
2097,Parker,Fritz,6-Dec-18,9-Apr-19,Kenneth Mathews,parker.fritz@bilearner.com,Active,Part-Time,Zone C,Full-Time,25-02-1964,Female,PIP,2
2098,Phillip,Fuentes,15-Jul-20,,Robert Mercado,phillip.fuentes@bilearner.com,Active,Part-Time,Zone B,Temporary,19-05-1950,Female,PIP,5
2099,Drake,Wiggins,30-Oct-18,,Victor Graves DVM,drake.wiggins@bilearner.com,Active,Full-Time,Zone B,Part-Time,29-03-1969,Female,PIP,4
2100,Lucy,Santos,13-Sep-22,,Tracey Jackson,lucy.santos@bilearner.com,Active,Contract,Zone A,Temporary,24-11-1944,Female,Exceeds,4
2101,Justice,Curry,28-Dec-22,13-May-23,Sarah Carter,justice.curry@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,13-12-1964,Female,PIP,5
2102,Valeria,Zavala,24-Mar-23,,Jose Harris,valeria.zavala@bilearner.com,Active,Part-Time,Zone B,Part-Time,23-01-1966,Female,Exceeds,2
2103,Nola,Sellers,2-Oct-20,,Stephen Lester,nola.sellers@bilearner.com,Active,Contract,Zone A,Full-Time,25-12-1986,Female,Exceeds,5
2104,Andre,Fields,14-Sep-20,,Ana Trujillo,andre.fields@bilearner.com,Active,Contract,Zone A,Temporary,19-08-1949,Female,Exceeds,2
2105,Joel,Hanson,19-Jan-20,,Jennifer Campbell,joel.hanson@bilearner.com,Active,Part-Time,Zone C,Part-Time,27-01-1960,Female,Needs Improvement,4
2106,Tony,Mendoza,14-Apr-19,20-Jan-23,Timothy Walters,tony.mendoza@bilearner.com,Active,Contract,Zone C,Temporary,14-11-1962,Male,Exceeds,2
2107,Jacqueline,Black,2-Jun-23,24-Jul-23,Jesse Gilmore,jacqueline.black@bilearner.com,Active,Contract,Zone B,Temporary,27-12-1943,Female,Exceeds,1
2108,Denise,Mccullough,9-May-22,3-Jan-23,Austin Brown,denise.mccullough@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,19-09-1978,Female,Needs Improvement,2
2109,Zain,Tanner,23-Feb-21,,Jeremiah Harper,zain.tanner@bilearner.com,Active,Part-Time,Zone C,Part-Time,22-11-1988,Female,Exceeds,5
2110,Richard,Deleon,4-Jun-21,,Jessica Shaffer,richard.deleon@bilearner.com,Active,Contract,Zone C,Temporary,13-05-1948,Female,Exceeds,4
2111,Carmelo,Hayden,29-Mar-22,30-Jul-22,Sharon Salas,carmelo.hayden@bilearner.com,Active,Full-Time,Zone A,Temporary,17-05-1957,Female,Needs Improvement,5
2112,Emilio,Pierce,30-Jul-19,21-Jan-20,Cristina Davis,emilio.pierce@bilearner.com,Active,Part-Time,Zone B,Temporary,24-09-1943,Female,Exceeds,4
2113,Emerson,Wood,9-Jul-20,10-Dec-22,Lisa Manning,emerson.wood@bilearner.com,Active,Part-Time,Zone B,Full-Time,20-10-1944,Female,Exceeds,2
2114,Abagail,Moran,24-Aug-19,,Caitlin Stokes,abagail.moran@bilearner.com,Active,Contract,Zone C,Part-Time,24-04-1992,Female,Exceeds,4
2115,Nikhil,Cummings,15-Apr-19,10-May-23,Kristin White,nikhil.cummings@bilearner.com,Active,Contract,Zone A,Part-Time,30-03-1978,Female,Exceeds,2
2116,Stanley,Bowen,21-Aug-21,,David Cook,stanley.bowen@bilearner.com,Active,Part-Time,Zone C,Full-Time,3/9/1946,Female,Needs Improvement,4
2117,Terrell,Hanna,22-Jun-20,,Blake Proctor,terrell.hanna@bilearner.com,Active,Full-Time,Zone B,Full-Time,17-05-1993,Female,Exceeds,2
2118,Dale,Mendoza,28-Jan-20,,Sherry Le,dale.mendoza@bilearner.com,Active,Part-Time,Zone C,Temporary,6/11/2000,Female,Exceeds,5
2119,Marcos,Carey,29-Mar-19,,Susan Smith,marcos.carey@bilearner.com,Active,Part-Time,Zone A,Temporary,10/9/1941,Female,Exceeds,5
2120,Simeon,Pittman,5-Oct-18,,William Waters,simeon.pittman@bilearner.com,Active,Contract,Zone C,Full-Time,17-01-1967,Female,Needs Improvement,2
2121,Jenna,Cochran,20-Aug-20,,Angel Rhodes,jenna.cochran@bilearner.com,Active,Part-Time,Zone A,Full-Time,11/9/1998,Female,Exceeds,5
2122,Tia,Kent,11-Jun-21,14-Nov-22,William Thomas,tia.kent@bilearner.com,Active,Full-Time,Zone C,Temporary,21-10-1975,Female,Needs Improvement,5
2123,Chace,Farley,10-Sep-21,,Jackie Tran,chace.farley@bilearner.com,Active,Contract,Zone B,Temporary,12/2/1979,Female,Exceeds,2
2124,Spencer,Hicks,21-Feb-23,9-Jul-23,Kristin Lee,spencer.hicks@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,9/8/1950,Female,Exceeds,2
2125,Leslie,Zamora,9-Aug-19,,Sean Ayers,leslie.zamora@bilearner.com,Active,Full-Time,Zone B,Part-Time,30-05-2001,Female,Exceeds,4
2126,Chasity,Kennedy,8-Mar-21,7-Oct-22,Steven Logan,chasity.kennedy@bilearner.com,Active,Part-Time,Zone C,Temporary,20-06-1969,Female,PIP,1
2127,Makena,Benitez,20-Jul-19,,Pamela Davis,makena.benitez@bilearner.com,Active,Contract,Zone A,Part-Time,26-11-1953,Female,Needs Improvement,4
2128,Remington,Walton,27-Mar-23,,Catherine Lane,remington.walton@bilearner.com,Active,Full-Time,Zone A,Temporary,2/10/1955,Female,Needs Improvement,2
2129,Raina,Best,7-Oct-19,,Samantha Alexander,raina.best@bilearner.com,Active,Part-Time,Zone B,Temporary,2/2/1988,Male,Needs Improvement,2
2130,Paulina,Henderson,13-Dec-22,,Jade Quinn,paulina.henderson@bilearner.com,Active,Contract,Zone C,Part-Time,24-02-1973,Female,Needs Improvement,1
